TimesheetID,EmployeeID,ProjectID,Date,WorkingHours,OvertimeHours,AttendanceStatus
575,716,2,2024-09-19,8.2,0.2,Present
576,921,18,2025-05-25,9.7,1.7,Present
577,662,53,2024-07-26,8.3,0.3,Present
578,87,99,2025-05-01,8.4,0.4,Present
579,360,83,2025-06-20,9.4,1.4,Present
580,453,36,2025-04-02,9.7,1.7,Present
581,913,67,2026-01-19,6.6,0.0,WFH
582,627,62,2025-02-21,7.4,0.0,Present
583,990,7,2025-08-24,8.9,0.9,Present
584,143,82,2025-06-21,7.1,0.0,Present
585,697,32,2025-08-17,9.6,1.6,Present
586,358,43,2025-06-08,9.7,1.7,Present
587,81,34,2025-01-27,9.6,1.6,Present
588,60,21,2026-02-01,8.4,0.4,Present
589,287,20,2025-12-05,6.0,0.0,Present
590,463,90,2025-08-05,9.7,1.7,Present
591,575,12,2025-08-24,8.0,0.0,WFH
592,120,4,2025-05-15,8.0,0.0,Present
593,117,15,2025-04-17,9.7,1.7,Present
594,303,88,2025-06-29,9.4,1.4,Present
595,7,52,2024-09-15,8.8,0.8,Present
596,861,25,2026-01-21,8.4,0.4,Present
597,59,42,2026-04-05,8.8,0.8,Present
598,891,14,2024-11-27,9.5,1.5,Present
599,634,34,2025-11-23,8.0,0.0,Present
600,846,92,2025-04-01,9.6,1.6,Present
601,813,4,2025-06-29,8.9,0.9,Present
602,107,70,2025-10-23,7.0,0.0,Present
603,71,93,2024-09-03,6.2,0.0,Present
604,931,78,2026-01-08,8.7,0.7,Present
605,112,97,2025-07-06,8.1,0.1,Present
606,902,55,2026-01-14,8.3,0.3,Present
607,819,45,2025-07-17,7.4,0.0,Present
608,769,40,2024-06-23,7.6,0.0,Present
609,7,95,2024-06-25,7.5,0.0,Present
610,455,40,2025-02-27,8.2,0.2,Present
611,432,9,2024-07-05,6.2,0.0,Present
612,525,81,2024-06-14,6.9,0.0,WFH
613,524,71,2024-09-13,6.7,0.0,Present
614,619,31,2025-11-29,9.5,1.5,Present
615,689,30,2024-06-16,0.0,0.0,Leave
616,948,33,2026-02-26,8.0,0.0,Present
617,604,48,2026-03-20,9.0,1.0,Present
618,117,17,2025-09-03,7.7,0.0,Present
619,285,45,2025-06-18,8.6,0.6,Present
620,121,85,2026-05-29,7.1,0.0,Present
621,954,100,2024-10-13,6.3,0.0,WFH
622,489,85,2024-07-29,6.4,0.0,Present
623,91,24,2025-10-10,8.8,0.8,Present
624,379,18,2025-12-24,7.5,0.0,Present
625,802,39,2025-01-17,7.3,0.0,Present
626,177,40,2024-12-16,0.0,0.0,Leave
627,906,89,2025-09-23,8.9,0.9,Present
628,390,44,2025-04-15,8.6,0.6,Present
629,681,28,2026-01-26,8.5,0.5,Present
630,267,88,2025-07-20,8.5,0.5,Present
631,192,5,2025-05-11,8.0,0.0,Present
632,750,97,2024-09-28,6.7,0.0,Present
633,646,5,2026-03-26,6.9,0.0,Present
634,616,23,2025-08-15,9.0,1.0,Present
635,183,60,2025-03-20,6.1,0.0,Present
636,492,13,2025-12-20,9.3,1.3,Present
637,594,93,2024-06-30,7.5,0.0,Present
638,524,39,2024-09-09,10.0,2.0,WFH
639,361,59,2025-03-30,0.0,0.0,Leave
640,676,52,2025-10-19,9.2,1.2,WFH
641,808,2,2024-08-09,6.3,0.0,Present
642,982,51,2025-07-20,6.7,0.0,Present
643,644,59,2026-03-03,0.0,0.0,Leave
644,878,83,2025-12-14,8.2,0.2,Present
645,840,58,2026-03-27,9.5,1.5,Present
646,470,20,2024-08-31,8.0,0.0,Present
647,118,6,2025-07-20,7.3,0.0,Present
648,941,30,2025-08-26,7.6,0.0,Present
649,221,7,2025-11-24,9.5,1.5,Present
650,22,37,2024-07-23,8.8,0.8,Present
651,500,77,2025-06-05,9.3,1.3,Present
652,303,95,2025-10-04,8.9,0.9,Present
653,785,46,2025-11-29,7.9,0.0,WFH
654,58,64,2025-09-04,0.0,0.0,Leave
655,16,54,2024-08-28,8.7,0.7,Present
656,764,39,2025-11-25,6.6,0.0,Present
657,849,76,2025-04-20,8.5,0.5,Present
658,747,94,2025-06-28,8.0,0.0,Present
659,489,41,2026-03-05,6.5,0.0,Present
660,444,7,2025-03-16,8.9,0.9,Present
661,207,84,2025-05-19,6.2,0.0,Present
662,508,92,2024-11-18,8.2,0.2,WFH
663,634,44,2025-05-05,0.0,0.0,Leave
664,215,6,2024-07-03,9.3,1.3,Present
665,425,94,2024-08-20,6.4,0.0,Present
666,121,58,2026-06-06,9.6,1.6,Present
667,477,84,2025-09-22,9.3,1.3,Present
668,212,71,2025-11-13,8.8,0.8,WFH
669,156,75,2025-08-28,9.4,1.4,WFH
670,470,78,2025-06-18,8.6,0.6,Present
671,656,72,2025-08-26,8.1,0.1,Present
672,26,15,2024-11-11,8.5,0.5,WFH
673,914,86,2025-08-11,8.3,0.3,Present
674,727,11,2025-01-23,8.7,0.7,Present
675,890,17,2025-09-09,8.5,0.5,Present
676,777,93,2025-12-24,6.4,0.0,WFH
677,342,79,2025-01-19,10.0,2.0,Present
678,12,57,2025-03-14,6.9,0.0,Present
679,773,73,2025-02-10,0.0,0.0,Leave
680,734,11,2024-12-19,7.6,0.0,Present
681,126,32,2026-01-20,6.4,0.0,WFH
682,313,19,2025-08-09,6.9,0.0,Present
683,837,69,2024-10-11,0.0,0.0,Leave
684,360,78,2024-06-28,9.3,1.3,Present
685,434,37,2026-01-16,8.7,0.7,Present
686,466,19,2025-05-10,8.3,0.3,Present
687,838,75,2025-08-16,9.5,1.5,WFH
688,742,14,2024-07-01,7.6,0.0,WFH
689,480,96,2024-07-10,7.2,0.0,Present
690,288,91,2025-09-26,6.2,0.0,Present
691,432,43,2025-04-27,7.0,0.0,Present
692,960,21,2026-03-29,9.3,1.3,Present
693,166,20,2025-05-10,8.0,0.0,Present
694,695,66,2025-09-08,8.7,0.7,Present
695,402,47,2025-11-11,6.8,0.0,Present
696,240,87,2025-04-09,9.0,1.0,Present
697,242,69,2024-12-18,8.6,0.6,Present
698,581,96,2025-03-15,0.0,0.0,Leave
699,947,46,2025-05-28,7.6,0.0,Present
700,248,31,2025-03-30,9.1,1.1,Present
701,182,74,2024-07-26,7.7,0.0,Present
702,454,98,2025-11-18,8.0,0.0,Present
703,704,60,2026-05-28,0.0,0.0,Leave
704,128,53,2024-08-25,7.2,0.0,Present
705,501,74,2025-01-13,8.3,0.3,Present
706,186,23,2026-06-02,7.9,0.0,Present
707,805,71,2026-03-16,0.0,0.0,Leave
708,729,90,2024-10-21,6.9,0.0,Present
709,296,45,2024-11-28,8.4,0.4,Present
710,38,21,2026-04-03,8.2,0.2,Present
711,164,46,2026-04-07,9.6,1.6,Present
712,384,60,2024-10-06,6.8,0.0,Present
713,802,58,2025-03-10,9.5,1.5,Present
714,296,50,2024-11-12,7.0,0.0,Present
715,535,92,2026-04-10,7.3,0.0,Present
716,136,81,2025-08-12,9.8,1.8,Present
717,132,97,2024-07-01,8.3,0.3,Present
718,16,40,2024-07-28,7.7,0.0,WFH
719,137,89,2026-02-21,6.7,0.0,Present
720,926,15,2024-09-24,9.8,1.8,WFH
721,462,88,2026-01-11,7.8,0.0,Present
722,449,73,2025-02-16,9.8,1.8,Present
723,376,77,2025-12-13,6.9,0.0,Present
724,340,17,2025-08-11,9.0,1.0,Present
725,454,34,2024-09-18,9.9,1.9,WFH
726,393,96,2025-11-01,9.1,1.1,WFH
727,390,60,2024-09-19,8.7,0.7,Present
728,387,64,2024-07-18,9.0,1.0,Present
729,91,41,2024-12-08,0.0,0.0,Leave
730,807,61,2025-01-29,9.4,1.4,Present
731,156,25,2025-12-15,8.7,0.7,WFH
732,677,73,2025-09-13,6.7,0.0,Present
733,418,23,2025-11-06,8.8,0.8,Present
734,87,32,2024-11-03,7.8,0.0,Present
735,162,36,2025-04-21,8.2,0.2,Present
736,819,7,2025-03-29,8.0,0.0,Present
737,738,1,2025-06-16,8.9,0.9,Present
738,275,31,2025-08-17,7.1,0.0,Present
739,73,91,2026-01-30,9.6,1.6,Present
740,194,70,2024-11-07,6.8,0.0,Present
741,835,53,2026-06-04,0.0,0.0,Leave
742,642,96,2024-08-13,9.9,1.9,Present
743,259,78,2026-03-21,9.6,1.6,Present
744,398,42,2025-01-30,6.2,0.0,Present
745,44,47,2026-03-25,8.3,0.3,Present
746,745,59,2024-08-11,8.2,0.2,Present
747,52,62,2024-07-13,6.7,0.0,Present
748,962,22,2025-10-11,8.5,0.5,Present
749,572,79,2025-11-19,9.1,1.1,Present
750,760,16,2025-05-04,7.6,0.0,Present
751,179,39,2025-01-03,0.0,0.0,Leave
752,387,62,2026-05-11,8.3,0.3,Present
753,277,13,2024-08-26,7.2,0.0,WFH
754,885,81,2025-11-25,6.1,0.0,Present
755,698,27,2026-03-18,0.0,0.0,Leave
756,603,87,2025-02-25,8.7,0.7,WFH
757,361,88,2026-05-07,6.2,0.0,Present
758,477,77,2026-02-09,9.0,1.0,Present
759,983,27,2024-06-18,8.7,0.7,Present
760,736,93,2024-12-17,7.2,0.0,Present
761,539,31,2024-10-10,7.6,0.0,Present
762,161,56,2025-05-09,7.4,0.0,WFH
763,782,9,2025-11-09,9.6,1.6,Present
764,876,10,2024-08-28,8.2,0.2,Present
765,367,52,2024-09-02,6.2,0.0,WFH
766,727,47,2026-03-26,9.6,1.6,Present
767,335,71,2025-08-30,6.8,0.0,Present
768,51,57,2024-11-16,6.1,0.0,Present
769,214,100,2024-09-15,8.4,0.4,Present
770,168,70,2025-06-26,6.5,0.0,WFH
771,962,54,2025-11-18,9.5,1.5,Present
772,443,49,2026-02-24,6.5,0.0,Present
773,705,69,2025-02-22,7.3,0.0,Present
774,791,58,2025-12-21,9.0,1.0,Present
775,863,93,2025-09-04,6.2,0.0,Present
776,200,13,2025-08-13,9.5,1.5,Present
777,739,86,2024-07-11,8.3,0.3,Present
778,156,69,2024-07-31,8.0,0.0,WFH
779,261,46,2026-01-13,8.3,0.3,Present
780,758,37,2024-12-03,8.5,0.5,Present
781,243,32,2026-04-09,8.8,0.8,Present
782,309,76,2024-11-17,6.5,0.0,Present
783,991,43,2026-04-12,9.1,1.1,Present
784,876,53,2025-03-13,7.4,0.0,Present
785,518,32,2026-02-21,10.0,2.0,Present
786,660,85,2024-07-15,7.8,0.0,Present
787,691,70,2024-08-11,6.5,0.0,Present
788,223,29,2024-07-10,0.0,0.0,Leave
789,942,54,2024-11-18,9.5,1.5,Present
790,975,91,2025-07-10,7.7,0.0,Present
791,463,15,2025-04-16,7.7,0.0,WFH
792,973,29,2026-05-04,8.2,0.2,Present
793,581,80,2026-04-13,9.6,1.6,Present
794,469,81,2025-10-16,6.2,0.0,Present
795,865,53,2025-05-05,6.6,0.0,Present
796,267,38,2025-01-12,7.0,0.0,Present
797,14,67,2026-02-16,6.1,0.0,Present
798,250,54,2025-11-23,9.2,1.2,Present
799,596,60,2025-01-05,7.4,0.0,Present
800,433,11,2025-01-12,8.0,0.0,Present
801,58,45,2025-03-18,7.3,0.0,Present
802,103,15,2026-03-17,9.6,1.6,Present
803,19,58,2026-03-12,7.8,0.0,Present
804,330,96,2024-12-08,8.4,0.4,Present
805,902,39,2026-05-03,6.0,0.0,Present
806,925,28,2024-09-14,6.6,0.0,Present
807,459,85,2026-02-14,6.2,0.0,Present
808,869,8,2025-04-30,6.5,0.0,Present
809,244,18,2025-09-04,9.4,1.4,Present
810,463,47,2026-02-05,6.3,0.0,Present
811,47,87,2025-12-29,9.9,1.9,Present
812,341,8,2024-09-08,6.1,0.0,Present
813,803,78,2026-01-02,6.6,0.0,WFH
814,969,98,2026-04-25,8.5,0.5,Present
815,853,28,2025-11-22,7.0,0.0,Present
816,989,70,2025-09-07,9.3,1.3,WFH
817,903,7,2026-01-22,6.6,0.0,Present
818,218,95,2025-04-02,8.1,0.1,WFH
819,757,79,2025-03-18,6.4,0.0,WFH
820,473,48,2025-01-03,7.3,0.0,Present
821,16,56,2025-02-02,8.2,0.2,Present
822,794,65,2026-06-10,9.5,1.5,Present
823,631,37,2026-04-21,8.6,0.6,Present
824,886,7,2025-02-13,8.1,0.1,Present
825,925,75,2025-11-25,6.7,0.0,WFH
826,824,7,2025-12-25,8.1,0.1,Present
827,794,15,2025-12-20,6.7,0.0,Present
828,925,42,2026-04-09,7.0,0.0,Present
829,392,19,2025-02-18,9.9,1.9,Present
830,403,35,2025-10-20,7.4,0.0,WFH
831,960,36,2025-02-09,7.1,0.0,Present
832,449,66,2025-12-29,9.0,1.0,Present
833,495,66,2025-10-31,8.2,0.2,Present
834,162,41,2025-04-23,6.1,0.0,WFH
835,837,64,2025-07-09,6.8,0.0,Present
836,472,84,2025-06-25,8.5,0.5,Present
837,854,32,2025-04-14,6.8,0.0,Present
838,407,35,2025-06-22,8.3,0.3,Present
839,322,29,2025-06-14,9.8,1.8,Present
840,815,81,2026-03-22,0.0,0.0,Leave
841,167,97,2024-07-16,7.5,0.0,Present
842,210,70,2025-01-18,8.9,0.9,Present
843,323,61,2024-09-04,0.0,0.0,Leave
844,5,9,2025-10-29,8.6,0.6,Present
845,928,36,2025-01-26,8.8,0.8,Present
846,979,85,2025-04-12,8.1,0.1,Present
847,503,5,2025-05-18,9.7,1.7,WFH
848,605,34,2024-07-05,6.2,0.0,Present
849,867,31,2026-04-18,8.4,0.4,WFH
850,865,40,2026-03-11,7.8,0.0,Present
851,183,99,2024-10-17,6.3,0.0,Present
852,530,79,2025-03-26,6.2,0.0,Present
853,456,21,2026-02-10,9.1,1.1,WFH
854,350,14,2024-09-05,9.0,1.0,Present
855,813,6,2026-04-17,6.3,0.0,Present
856,299,98,2025-12-29,6.1,0.0,Present
857,427,6,2025-01-24,9.2,1.2,Present
858,730,56,2024-07-04,9.0,1.0,Present
859,634,81,2025-07-15,8.3,0.3,Present
860,71,70,2025-03-31,8.1,0.1,Present
861,744,18,2024-09-14,9.9,1.9,Present
862,143,37,2026-05-22,7.7,0.0,Present
863,159,41,2025-10-03,9.9,1.9,WFH
864,637,20,2025-12-01,6.9,0.0,Present
865,124,76,2026-01-25,6.5,0.0,Present
866,219,72,2024-08-18,8.8,0.8,Present
867,424,53,2025-11-22,6.4,0.0,Present
868,44,65,2024-11-19,6.8,0.0,Present
869,627,35,2024-07-31,9.2,1.2,Present
870,2,6,2026-04-10,6.3,0.0,Present
871,883,17,2025-01-28,7.7,0.0,Present
872,86,14,2025-05-15,8.2,0.2,Present
873,387,87,2026-03-18,7.8,0.0,Present
874,222,79,2026-01-21,8.1,0.1,Present
875,807,8,2024-12-31,8.6,0.6,WFH
876,912,1,2024-10-11,9.1,1.1,Present
877,28,71,2025-01-19,0.0,0.0,Leave
878,852,92,2024-12-30,9.2,1.2,Present
879,894,49,2025-06-05,9.2,1.2,Present
880,928,42,2024-11-17,8.8,0.8,Present
881,329,79,2026-04-16,7.3,0.0,Present
882,562,78,2025-10-08,8.3,0.3,Present
883,709,36,2025-12-25,7.9,0.0,Present
884,844,30,2024-08-07,0.0,0.0,Leave
885,358,16,2026-01-09,9.4,1.4,Present
886,520,66,2024-09-02,9.0,1.0,Present
887,827,72,2025-10-31,6.1,0.0,WFH
888,994,96,2026-03-21,8.7,0.7,Present
889,857,3,2026-04-27,8.9,0.9,Present
890,449,71,2024-12-27,9.3,1.3,WFH
891,150,17,2025-06-05,7.8,0.0,Present
892,808,1,2025-11-05,0.0,0.0,Leave
893,76,50,2025-04-23,8.0,0.0,Present
894,391,85,2025-01-23,7.5,0.0,Present
895,789,9,2026-03-23,9.9,1.9,Present
896,963,65,2025-05-29,0.0,0.0,Leave
897,778,15,2025-03-28,9.3,1.3,Present
898,450,97,2026-05-23,9.7,1.7,Present
899,44,49,2026-04-23,7.9,0.0,Present
900,364,3,2026-01-11,7.5,0.0,Present
901,979,60,2024-07-24,8.1,0.1,Present
902,267,98,2026-01-13,8.2,0.2,Present
903,378,76,2025-07-16,6.6,0.0,Present
904,450,20,2025-10-29,6.2,0.0,WFH
905,767,75,2024-10-29,6.3,0.0,Present
906,792,60,2025-11-09,7.8,0.0,Present
907,486,52,2025-01-29,7.6,0.0,Present
908,500,65,2024-12-30,8.6,0.6,WFH
909,397,55,2025-02-11,7.8,0.0,Present
910,27,86,2025-08-14,8.1,0.1,WFH
911,786,76,2025-11-23,8.5,0.5,Present
912,98,36,2024-07-20,9.9,1.9,Present
913,766,1,2024-09-05,6.7,0.0,Present
914,783,80,2025-04-10,6.7,0.0,WFH
915,196,64,2025-08-26,9.8,1.8,Present
916,680,41,2026-02-06,7.3,0.0,Present
917,571,49,2024-10-14,8.7,0.7,Present
918,100,74,2026-01-10,8.1,0.1,Present
919,531,71,2025-06-03,9.9,1.9,Present
920,64,12,2024-12-13,9.0,1.0,Present
921,982,78,2025-06-17,6.6,0.0,Present
922,702,31,2024-06-26,6.2,0.0,Present
923,33,86,2026-01-11,8.6,0.6,WFH
924,467,75,2025-08-02,7.7,0.0,Present
925,95,35,2025-01-10,7.2,0.0,Present
926,181,5,2024-09-20,8.7,0.7,Present
927,650,40,2025-09-02,9.1,1.1,WFH
928,172,43,2024-08-01,8.8,0.8,Present
929,194,60,2026-02-09,7.3,0.0,WFH
930,891,30,2024-10-23,8.1,0.1,Present
931,126,35,2026-01-22,9.1,1.1,WFH
932,572,61,2024-06-20,6.1,0.0,WFH
933,742,91,2025-11-25,8.8,0.8,Present
934,396,94,2025-05-22,7.9,0.0,WFH
935,634,15,2026-01-29,0.0,0.0,Leave
936,442,45,2024-07-30,8.8,0.8,Present
937,420,67,2024-09-09,7.3,0.0,Present
938,597,24,2025-06-05,6.7,0.0,WFH
939,154,83,2026-05-22,7.4,0.0,Present
940,83,81,2026-01-15,8.6,0.6,Present
941,456,51,2025-04-13,9.1,1.1,Present
942,473,51,2025-09-13,7.9,0.0,Present
943,898,94,2025-09-20,7.6,0.0,WFH
944,803,66,2026-06-09,9.9,1.9,Present
945,597,84,2025-03-01,9.8,1.8,Present
946,194,49,2025-11-04,6.4,0.0,Present
947,542,79,2025-07-02,9.1,1.1,Present
948,295,51,2026-01-04,7.4,0.0,Present
949,652,100,2024-10-08,6.1,0.0,Present
950,304,95,2026-02-20,6.0,0.0,Present
951,549,88,2024-07-21,7.6,0.0,Present
952,93,43,2025-07-05,9.4,1.4,Present
953,619,15,2024-11-04,6.3,0.0,WFH
954,463,27,2025-05-31,7.7,0.0,Present
955,300,70,2026-02-26,8.1,0.1,Present
956,858,94,2025-04-14,7.2,0.0,WFH
957,426,77,2024-12-11,8.4,0.4,Present
958,632,37,2025-05-07,9.4,1.4,Present
959,621,79,2025-04-08,7.8,0.0,Present
960,502,80,2025-05-29,8.4,0.4,Present
961,971,3,2024-06-20,7.5,0.0,WFH
962,474,65,2026-01-05,9.5,1.5,Present
963,574,70,2026-05-05,9.4,1.4,Present
964,370,36,2025-08-11,9.1,1.1,Present
965,743,70,2025-10-05,8.1,0.1,Present
966,268,60,2026-01-21,6.2,0.0,Present
967,211,53,2025-08-28,0.0,0.0,Leave
968,17,61,2025-11-21,7.5,0.0,Present
969,491,4,2026-05-30,9.8,1.8,Present
970,909,45,2025-06-01,6.0,0.0,Present
971,27,97,2026-05-07,6.5,0.0,Present
972,577,80,2025-02-12,0.0,0.0,Leave
973,85,32,2024-11-30,7.5,0.0,Present
974,52,79,2024-11-16,7.1,0.0,Present
975,257,18,2025-10-19,6.0,0.0,Present
976,536,54,2025-03-03,6.7,0.0,Present
977,305,6,2025-03-15,8.5,0.5,Present
978,123,72,2026-01-22,9.9,1.9,Present
979,271,65,2025-03-02,6.3,0.0,WFH
980,536,86,2025-10-12,8.2,0.2,Present
981,253,21,2026-04-27,9.9,1.9,Present
982,208,13,2025-07-08,7.1,0.0,Present
983,591,44,2026-02-02,0.0,0.0,Leave
984,189,58,2026-01-16,0.0,0.0,Leave
985,297,78,2026-03-19,6.7,0.0,Present
986,655,1,2026-04-25,6.0,0.0,Present
987,378,86,2025-06-07,8.1,0.1,Present
988,901,80,2025-04-20,8.0,0.0,Present
989,980,81,2025-05-08,6.5,0.0,WFH
990,81,95,2025-09-20,6.4,0.0,Present
991,358,14,2024-10-03,8.0,0.0,Present
992,807,22,2024-10-22,8.7,0.7,WFH
993,593,2,2025-01-12,6.2,0.0,WFH
994,175,91,2024-09-10,0.0,0.0,Leave
995,348,66,2024-11-25,8.3,0.3,Present
996,253,44,2026-02-25,6.5,0.0,WFH
997,673,9,2026-04-24,8.5,0.5,Present
998,860,98,2024-10-11,8.2,0.2,Present
999,884,74,2025-09-30,9.6,1.6,WFH
1000,690,66,2025-09-19,6.8,0.0,Present
1001,348,95,2026-05-17,6.4,0.0,Present
1002,108,88,2025-05-01,9.8,1.8,Present
1003,385,66,2024-12-31,7.8,0.0,Present
1004,425,91,2025-10-19,9.0,1.0,WFH
1005,414,77,2025-08-05,6.2,0.0,WFH
1006,946,32,2026-02-17,9.2,1.2,Present
1007,677,17,2024-10-31,6.9,0.0,Present
1008,319,85,2025-03-11,0.0,0.0,Leave
1009,795,98,2024-09-09,6.3,0.0,Present
1010,817,41,2026-01-03,6.0,0.0,Present
1011,747,45,2026-01-26,8.7,0.7,WFH
1012,542,33,2024-08-13,9.9,1.9,Present
1013,674,84,2025-03-09,6.7,0.0,WFH
1014,509,55,2026-01-11,8.3,0.3,Present
1015,51,15,2024-08-04,6.2,0.0,Present
1016,60,69,2025-10-26,7.2,0.0,Present
1017,801,10,2026-03-05,9.1,1.1,Present
1018,95,76,2025-05-15,8.1,0.1,Present
1019,632,36,2025-02-23,7.6,0.0,Present
1020,534,36,2025-10-04,9.2,1.2,Present
1021,115,93,2026-01-16,8.4,0.4,Present
1022,580,53,2024-07-17,6.3,0.0,Present
1023,755,37,2026-03-01,7.5,0.0,Present
1024,149,12,2026-04-22,7.5,0.0,Present
1025,797,83,2025-05-11,8.2,0.2,Present
1026,344,8,2024-10-02,6.5,0.0,WFH
1027,776,48,2025-09-15,7.7,0.0,Present
1028,40,1,2026-01-31,6.3,0.0,Present
1029,404,96,2025-03-16,8.5,0.5,WFH
1030,205,26,2024-08-15,9.5,1.5,WFH
1031,369,48,2026-04-13,6.5,0.0,Present
1032,459,97,2025-09-16,6.6,0.0,Present
1033,664,98,2026-05-18,8.6,0.6,Present
1034,565,52,2025-12-19,7.2,0.0,Present
1035,862,89,2025-03-26,7.9,0.0,Present
1036,867,38,2024-07-05,6.9,0.0,Present
1037,583,71,2026-03-16,7.6,0.0,Present
1038,313,74,2025-09-30,6.8,0.0,Present
1039,446,11,2025-10-13,8.8,0.8,Present
1040,675,17,2026-03-24,7.8,0.0,WFH
1041,476,78,2024-11-14,8.0,0.0,WFH
1042,452,83,2025-01-04,8.9,0.9,WFH
1043,162,18,2025-02-18,9.9,1.9,Present
1044,541,55,2025-11-15,6.0,0.0,Present
1045,93,37,2026-02-02,7.2,0.0,Present
1046,35,18,2025-01-28,8.8,0.8,Present
1047,546,99,2025-05-17,0.0,0.0,Leave
1048,630,5,2025-06-26,9.2,1.2,Present
1049,991,7,2025-08-08,8.9,0.9,Present
1050,813,32,2025-10-10,6.1,0.0,Present
1051,961,78,2024-12-17,8.4,0.4,Present
1052,268,24,2025-01-04,0.0,0.0,Leave
1053,725,60,2025-05-28,6.0,0.0,Present
1054,338,63,2025-10-18,9.9,1.9,Present
1055,738,50,2025-10-26,8.9,0.9,Present
1056,470,49,2025-09-08,6.2,0.0,Present
1057,198,74,2024-12-09,8.9,0.9,Present
1058,701,38,2025-04-10,8.2,0.2,Present
1059,175,3,2025-10-15,9.1,1.1,Present
1060,438,95,2025-05-01,6.2,0.0,Present
1061,860,21,2024-07-22,7.2,0.0,Present
1062,185,63,2026-04-16,6.1,0.0,Present
1063,286,51,2025-09-24,9.8,1.8,Present
1064,584,12,2024-10-12,6.2,0.0,Present
1065,67,40,2024-09-16,8.6,0.6,Present
1066,564,48,2024-10-21,7.4,0.0,Present
1067,989,57,2024-07-08,7.4,0.0,Present
1068,911,60,2026-05-25,6.9,0.0,Present
1069,796,30,2025-04-24,8.1,0.1,Present
1070,406,74,2025-04-28,9.5,1.5,Present
1071,618,37,2025-07-12,6.2,0.0,Present
1072,19,30,2024-07-30,7.8,0.0,Present
1073,21,43,2025-08-24,7.8,0.0,Present
1074,513,12,2024-09-05,0.0,0.0,Leave
1075,717,25,2024-10-28,7.4,0.0,Present
1076,462,89,2026-01-10,8.8,0.8,Present
1077,319,39,2025-12-23,6.6,0.0,Present
1078,452,56,2025-06-15,9.0,1.0,Present
1079,382,55,2025-10-10,7.6,0.0,Present
1080,635,11,2024-10-23,9.1,1.1,Present
1081,463,20,2026-01-10,8.3,0.3,WFH
1082,147,18,2024-12-07,7.5,0.0,WFH
1083,669,50,2024-09-03,7.8,0.0,Present
1084,621,53,2025-10-07,8.1,0.1,Present
1085,201,60,2025-04-24,8.4,0.4,Present
1086,170,42,2024-06-27,9.0,1.0,Present
1087,760,31,2024-11-30,7.2,0.0,Present
1088,300,73,2025-12-27,8.4,0.4,Present
1089,767,88,2025-02-01,9.3,1.3,Present
1090,377,67,2025-04-09,6.8,0.0,Present
1091,519,37,2026-04-15,6.9,0.0,Present
1092,657,44,2025-08-12,7.4,0.0,Present
1093,654,90,2025-11-27,6.7,0.0,Present
1094,343,24,2025-12-31,8.7,0.7,Present
1095,620,33,2025-10-23,7.5,0.0,Present
1096,257,32,2024-11-08,9.2,1.2,Present
1097,915,5,2025-06-27,9.0,1.0,Present
1098,840,31,2025-09-18,8.2,0.2,Present
1099,912,38,2025-10-14,9.2,1.2,Present
1100,240,93,2025-06-18,9.5,1.5,Present
1101,972,83,2024-12-01,8.0,0.0,Present
1102,604,91,2026-03-11,9.2,1.2,Present
1103,323,39,2025-12-01,8.9,0.9,Present
1104,564,65,2024-06-17,9.9,1.9,Present
1105,327,23,2025-03-21,7.1,0.0,Present
1106,809,19,2024-06-21,6.5,0.0,Present
1107,427,78,2024-11-04,9.4,1.4,WFH
1108,406,96,2025-11-10,8.5,0.5,Present
1109,40,18,2026-05-14,6.5,0.0,Present
1110,228,99,2024-07-26,9.3,1.3,Present
1111,964,39,2025-07-18,9.2,1.2,WFH
1112,576,63,2025-02-14,9.3,1.3,WFH
1113,304,56,2025-08-25,6.9,0.0,WFH
1114,633,56,2025-09-16,8.3,0.3,Present
1115,264,25,2025-12-01,7.9,0.0,Present
1116,48,19,2026-03-25,8.5,0.5,Present
1117,674,84,2025-10-04,9.7,1.7,Present
1118,108,20,2025-10-29,8.0,0.0,Present
1119,583,88,2026-03-11,9.8,1.8,Present
1120,381,22,2025-03-29,7.9,0.0,Present
1121,567,53,2025-08-22,8.0,0.0,Present
1122,697,13,2025-03-25,9.2,1.2,Present
1123,263,44,2026-05-12,7.4,0.0,Present
1124,855,35,2024-06-28,9.6,1.6,WFH
1125,322,44,2026-04-21,6.0,0.0,Present
1126,994,84,2025-08-12,8.1,0.1,Present
1127,568,23,2024-10-06,9.6,1.6,Present
1128,597,31,2025-11-25,0.0,0.0,Leave
1129,948,94,2024-12-24,8.0,0.0,Present
1130,194,45,2025-12-30,0.0,0.0,Leave
1131,254,7,2025-11-27,8.3,0.3,Present
1132,451,29,2024-09-16,6.1,0.0,Present
1133,601,4,2026-05-24,8.7,0.7,WFH
1134,203,64,2025-10-25,7.1,0.0,Present
1135,445,7,2025-09-25,8.5,0.5,Present
1136,252,43,2026-03-27,9.1,1.1,Present
1137,534,63,2025-09-02,7.2,0.0,Present
1138,853,20,2026-03-08,8.0,0.0,WFH
1139,516,29,2024-06-26,7.7,0.0,Present
1140,883,97,2025-01-12,8.8,0.8,Present
1141,735,5,2026-01-29,6.2,0.0,WFH
1142,824,79,2025-04-03,9.1,1.1,Present
1143,234,91,2025-07-05,6.4,0.0,WFH
1144,513,56,2024-07-19,9.4,1.4,Present
